id,"Item Type",year,author,title,"Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WPFPRSBK","thesis","2015","Huck, Maryam","Characterization of VUV pulses from the short-pulse facility at DELTA and steps towards pump-probe experiments","","","","","https://eldorado.tu-dortmund.de/handle/2003/33920","The short-pulse facility at the 1.5-GeV synchrotron light source DELTA, operated by the TU Dortmund University, generates coherent VUV radiation by Coherent Harmonic Generation (CHG) as well as coherent THz pulses. The goal is to provide femtosecond coherent VUVradiation pulses for time-resolved pump-probe experiments. CHG is based on the interaction of ultrashort laser pulses with electrons in an undulator to generate synchrotron radiation pulses of similar length, but at coherent harmonics of the laser wavelength. The goals of this PhD thesis were the characterization of the CHG pulses and the preparation of the first pump-probe experiments with the new light source. The CHG pulses were characterized using different methods which are applied either at a diagnostics beamline in air (for long wavelengths of 200 nm and above) or at an evacuated VUV beamline (for 200 nm and below). The characterization includes studying the transverse and longitudinal coherence properties of the CHG pulses, the intensity of the radiation, its angular and spectral distribution, estimate of the energy modulation, and the dependence of these properties on different parameters. In order to perform pump-probe experiments, an evacuated laser beamline of 53 m length was constructed and commissioned to guide some part of the laser pulses to the experimental station at the VUV beamline. This included optimizing and focusing the laser beam, realizing the temporal and transverse overlap between pump and probe pulses, controlling and monitoring the beam position with motorized in-vacuum mirrors and diagnostics screens, and stabilizing the angle and position of the beam using an optical feedback system.","2015","2023-02-15 05:36:46","2024-12-09 22:40:41","","","","","","","","","","","","","Technische Universität Dortmund","","en","","Doctoral dissertation","","","","","DOI: 10.17877/DE290R-7053 university-catalog-url: https://eldorado.tu-dortmund.de/handle/2003/33920 fulltext-url: https://eldorado.tu-dortmund.de/bitstream/2003/33920/1/Dissertation.pdf","","","","#university/tu-dortmund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZZ53NXBZ","thesis","2015","Höner, Markus","Investigation of transient processes at the DELTA electron storage ring using a digital bunch-by-bunch feedback system","","","","","https://eldorado.tu-dortmund.de/handle/2003/34150","","2015","2023-02-15 05:36:46","2024-12-09 22:40:42","","","","","","","","","","","","","Technische Universität Dortmund","","en","","Doctoral dissertation","","","","","","","","","#gender/male; #university/tu-dortmund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LGCMNIYH","thesis","2014","Fürsch, Jonathan","Lebensdauerverbesserung und Strahlstabilisierung durch longitudinale Phasenmodulation am Elektronenspeicherring Delta","","","","","https://eldorado.tu-dortmund.de/handle/2003/33652","","2014","2023-02-15 05:36:46","2024-12-09 22:40:42","","","","","","","","","","","","","Technische Universität Dortmund","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/tu-dortmund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HD9HE37C","thesis","2015","Ferrarotto, Alessandro","Entwicklung eines TM110-HF-Deflektors zur longitudinal aufgelösten transversalen Strahldiagnose von Pikosekunden-Elektronenbunchen im MeV-Bereich","","","","","https://eldorado.tu-dortmund.de/handle/2003/34464","","2015","2023-02-15 05:36:46","2024-12-09 22:40:43","","","","","","","","","","","","","Technische Universität Dortmund","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/tu-dortmund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U5NGNB4E","thesis","2016","Böhme, Christian","The Bilinear-Exponential Closed-Orbit Model and its Application to Storage Ring Beam Diagnostics","","","","","https://eldorado.tu-dortmund.de/handle/2003/35174","","2016","2023-02-15 05:36:46","2024-12-09 22:40:43","","","","","","","","","","","","","Technische Universität Dortmund","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/tu-dortmund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXACQIWA","thesis","2011","Böhme, Christian","Untersuchungen zur Profilmessung von Hadronenstrahlen mittels Restgaslumineszenz und -ionisation","","","","","https://eldorado.tu-dortmund.de/handle/2003/27670","","2011","2023-02-15 05:36:46","2024-12-09 22:40:44","","","","","","","","","","","","","Technische Universität Dortmund","","de","","Doctoral dissertation","","","","","","","","","#gender/male; #university/tu-dortmund","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRH7WUQN","thesis","2018","Yuan, Yaoshuo","Space-charge driven transverse beam instabilities in synchrotrons","","","","","http://tuprints.ulb.TU-Darmstadt.de/8215/","","2018","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KMTGECHH","thesis","2013","Wagner, Markus","Erzeugung und Untersuchung gepulster polarisierter Elektronenstrahlen am S-DALINAC","","","","","https://tuprints.ulb.tu-darmstadt.de/3585/","","2013","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","de","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male; #facility/s-dalinac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EPXYDSBN","thesis","2017","Szwangruber, Piotr","Quench study for FAIR magnets","","","","","https://tuprints.ulb.TU-Darmstadt.de/id/eprint/7207","","2017","2023-02-15 05:36:46","2024-12-09 22:32:33","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG9WFJPP","thesis","2013","Sievers, Sven Thorsten","Untersuchung von Piezoaktoren zur Verbesserung der Frequenzabstimmung und Aufbau eines Quenchortungssytems für die Beschleunigungsstrukturen des S-DALINAC","","","","","https://tuprints.ulb.tu-darmstadt.de/3537/","","2013","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","de","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male; #facility/s-dalinac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J3SRB84J","thesis","2017","Schösser, Thomas","Entwicklung und Implementierung einer EPICS-basierten Beschleuniger-Steuerungsschnittstelle und automatisierten Strahloptimierung am S-DALINAC","","","","","https://tuprints.ulb.tu-darmstadt.de/6518/","","2017","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","de","","Doctoral dissertation","","","","","","","","","Hochfrequenzregelung; control algorithm; EPICS; generator driven resonator; rf control; #university/tu-darmstadt; #gender/male; #facility/s-dalinac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PDVS79Q9","thesis","2016","Schmidt, Peter","Radiation pressure acceleration and laser induced focusing","","","","","https://tuprints.ulb.TU-Darmstadt.de/5665/","","2016","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N3FSXC22","thesis","2018","Romano, Annalisa","Electron cloud formation in CERN particle accelerators and its impact on the beam dynamics","","","","","https://tuprints.ulb.tu-darmstadt.de/8071/1/2018-08-20_Romano_Annalisa.pdf","","2018","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ECJZ7HU6","thesis","2013","Petrov, Fedor","Electron clouds in high energy hadron accelerators.","","","","","https://tuprints.ulb.TU-Darmstadt.de/3589/","","2013","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URPTQK9X","thesis","2019","Passarelli, Andrea","Characterization of impedance and wakefields of accelerator devices in the short bunch limit and beam dynamics effects for the CLIC Damping Rings","","","","","https://tuprints.ulb.TU-Darmstadt.de/8644/","","2019","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AKG4SUIN","thesis","2010","Paret, Stefan","Transverse Schottky spectra and beam transfer functions of coasting ion beams with space charge","","","","","https://tuprints.ulb.TU-Darmstadt.de/2134/","","2010","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LDUWTBTU","thesis","2016","Niedermayer, Uwe","Determination of beam coupling impedance in the frequency domain","","","","","https://tuprints.ulb.TU-Darmstadt.de/5157/","","2016","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R5NBSLBG","thesis","2013","Lécz, Zsolt","Laser ion acceleration from a double-layer metal foil.","","","","","https://tuprints.ulb.TU-Darmstadt.de/3335/","","2013","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","en","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5XQTXC7E","thesis","2013","Kürzeder, Thorsten","Entwicklung, Aufbau und Test eines neuen Kryostatmoduls für den S-DALINAC","","","","","https://tuprints.ulb.tu-darmstadt.de/3353/","","2013","2023-02-15 05:36:46","2024-12-11 03:58:38","","","","","","","","","","","","","Technische Universität Darmstadt","","de","","Doctoral dissertation","","","","","","","","","#university/tu-darmstadt; #gender/male; #facility/s-dalinac","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
